date_index,product_index,store_index,date,day_of_week,temperature,product,product_type,product_category,store,sales
393,2,0,2020-01-29,2,5.3313725490196076,Skates 1,Skates,Snow,Flagship,47.0
393,2,1,2020-01-29,2,5.3313725490196076,Skates 1,Skates,Snow,Suburbs,24.0
393,2,2,2020-01-29,2,5.3313725490196076,Skates 1,Skates,Snow,Outskirts,11.0
393,3,0,2020-01-29,2,5.3313725490196076,Skates 2,Skates,Snow,Flagship,47.0
393,3,1,2020-01-29,2,5.3313725490196076,Skates 2,Skates,Snow,Suburbs,24.0
393,3,2,2020-01-29,2,5.3313725490196076,Skates 2,Skates,Snow,Outskirts,11.0
393,4,0,2020-01-29,2,5.3313725490196076,Snowboots 1,Snowboots,Snow,Flagship,67.0
393,4,1,2020-01-29,2,5.3313725490196076,Snowboots 1,Snowboots,Snow,Suburbs,33.0
393,4,2,2020-01-29,2,5.3313725490196076,Snowboots 1,Snowboots,Snow,Outskirts,15.0
393,5,0,2020-01-29,2,5.3313725490196076,Boat 1,Boat,Water,Flagship,22.0
393,5,1,2020-01-29,2,5.3313725490196076,Boat 1,Boat,Water,Suburbs,10.0
393,5,2,2020-01-29,2,5.3313725490196076,Boat 1,Boat,Water,Outskirts,5.0
393,6,0,2020-01-29,2,5.3313725490196076,Boat 2,Boat,Water,Flagship,24.0
393,6,1,2020-01-29,2,5.3313725490196076,Boat 2,Boat,Water,Suburbs,11.0
393,6,2,2020-01-29,2,5.3313725490196076,Boat 2,Boat,Water,Outskirts,7.0
393,7,0,2020-01-29,2,5.3313725490196076,Swimsuit 1,Swimsuit,Water,Flagship,56.0
393,7,1,2020-01-29,2,5.3313725490196076,Swimsuit 1,Swimsuit,Water,Suburbs,29.0
393,7,2,2020-01-29,2,5.3313725490196076,Swimsuit 1,Swimsuit,Water,Outskirts,16.0
393,8,0,2020-01-29,2,5.3313725490196076,Swimsuit 2,Swimsuit,Water,Flagship,61.0
393,8,1,2020-01-29,2,5.3313725490196076,Swimsuit 2,Swimsuit,Water,Suburbs,31.0
393,8,2,2020-01-29,2,5.3313725490196076,Swimsuit 2,Swimsuit,Water,Outskirts,16.0
393,9,0,2020-01-29,2,5.3313725490196076,Swimsuit 3,Swimsuit,Water,Flagship,61.0
393,9,1,2020-01-29,2,5.3313725490196076,Swimsuit 3,Swimsuit,Water,Suburbs,33.0
393,9,2,2020-01-29,2,5.3313725490196076,Swimsuit 3,Swimsuit,Water,Outskirts,15.0
394,0,0,2020-01-30,3,5.347058823529411,Skis 1,Skis,Snow,Flagship,70.0
394,0,1,2020-01-30,3,5.347058823529411,Skis 1,Skis,Snow,Suburbs,36.0
394,0,2,2020-01-30,3,5.347058823529411,Skis 1,Skis,Snow,Outskirts,19.0
394,1,0,2020-01-30,3,5.347058823529411,Skis 2,Skis,Snow,Flagship,68.0
394,1,1,2020-01-30,3,5.347058823529411,Skis 2,Skis,Snow,Suburbs,34.0
394,1,2,2020-01-30,3,5.347058823529411,Skis 2,Skis,Snow,Outskirts,17.0
394,2,0,2020-01-30,3,5.347058823529411,Skates 1,Skates,Snow,Flagship,52.0
394,2,1,2020-01-30,3,5.347058823529411,Skates 1,Skates,Snow,Suburbs,25.0
394,2,2,2020-01-30,3,5.347058823529411,Skates 1,Skates,Snow,Outskirts,13.0
394,3,0,2020-01-30,3,5.347058823529411,Skates 2,Skates,Snow,Flagship,52.0
394,3,1,2020-01-30,3,5.347058823529411,Skates 2,Skates,Snow,Suburbs,26.0
394,3,2,2020-01-30,3,5.347058823529411,Skates 2,Skates,Snow,Outskirts,12.0
394,4,0,2020-01-30,3,5.347058823529411,Snowboots 1,Snowboots,Snow,Flagship,74.0
394,4,1,2020-01-30,3,5.347058823529411,Snowboots 1,Snowboots,Snow,Suburbs,36.0
394,4,2,2020-01-30,3,5.347058823529411,Snowboots 1,Snowboots,Snow,Outskirts,18.0
394,5,0,2020-01-30,3,5.347058823529411,Boat 1,Boat,Water,Flagship,23.0
394,5,1,2020-01-30,3,5.347058823529411,Boat 1,Boat,Water,Suburbs,13.0
394,5,2,2020-01-30,3,5.347058823529411,Boat 1,Boat,Water,Outskirts,5.0
394,6,0,2020-01-30,3,5.347058823529411,Boat 2,Boat,Water,Flagship,26.0
394,6,1,2020-01-30,3,5.347058823529411,Boat 2,Boat,Water,Suburbs,13.0
394,6,2,2020-01-30,3,5.347058823529411,Boat 2,Boat,Water,Outskirts,6.0
394,7,0,2020-01-30,3,5.347058823529411,Swimsuit 1,Swimsuit,Water,Flagship,62.0
394,7,1,2020-01-30,3,5.347058823529411,Swimsuit 1,Swimsuit,Water,Suburbs,31.0
394,7,2,2020-01-30,3,5.347058823529411,Swimsuit 1,Swimsuit,Water,Outskirts,15.0
394,8,0,2020-01-30,3,5.347058823529411,Swimsuit 2,Swimsuit,Water,Flagship,64.0
394,8,1,2020-01-30,3,5.347058823529411,Swimsuit 2,Swimsuit,Water,Suburbs,33.0
394,8,2,2020-01-30,3,5.347058823529411,Swimsuit 2,Swimsuit,Water,Outskirts,17.0
394,9,0,2020-01-30,3,5.347058823529411,Swimsuit 3,Swimsuit,Water,Flagship,68.0
394,9,1,2020-01-30,3,5.347058823529411,Swimsuit 3,Swimsuit,Water,Suburbs,33.0
394,9,2,2020-01-30,3,5.347058823529411,Swimsuit 3,Swimsuit,Water,Outskirts,16.0
395,0,0,2020-01-31,4,5.358823529411765,Skis 1,Skis,Snow,Flagship,76.0
395,0,1,2020-01-31,4,5.358823529411765,Skis 1,Skis,Snow,Suburbs,38.0
395,0,2,2020-01-31,4,5.358823529411765,Skis 1,Skis,Snow,Outskirts,20.0
395,1,0,2020-01-31,4,5.358823529411765,Skis 2,Skis,Snow,Flagship,75.0
395,1,1,2020-01-31,4,5.358823529411765,Skis 2,Skis,Snow,Suburbs,37.0
395,1,2,2020-01-31,4,5.358823529411765,Skis 2,Skis,Snow,Outskirts,19.0
395,2,0,2020-01-31,4,5.358823529411765,Skates 1,Skates,Snow,Flagship,57.0
395,2,1,2020-01-31,4,5.358823529411765,Skates 1,Skates,Snow,Suburbs,27.0
395,2,2,2020-01-31,4,5.358823529411765,Skates 1,Skates,Snow,Outskirts,15.0
395,3,0,2020-01-31,4,5.358823529411765,Skates 2,Skates,Snow,Flagship,56.0
395,3,1,2020-01-31,4,5.358823529411765,Skates 2,Skates,Snow,Suburbs,26.0
395,3,2,2020-01-31,4,5.358823529411765,Skates 2,Skates,Snow,Outskirts,14.0
395,4,0,2020-01-31,4,5.358823529411765,Snowboots 1,Snowboots,Snow,Flagship,80.0
395,4,1,2020-01-31,4,5.358823529411765,Snowboots 1,Snowboots,Snow,Suburbs,39.0
395,4,2,2020-01-31,4,5.358823529411765,Snowboots 1,Snowboots,Snow,Outskirts,21.0
395,5,0,2020-01-31,4,5.358823529411765,Boat 1,Boat,Water,Flagship,28.0
395,5,1,2020-01-31,4,5.358823529411765,Boat 1,Boat,Water,Suburbs,13.0
395,5,2,2020-01-31,4,5.358823529411765,Boat 1,Boat,Water,Outskirts,6.0
395,6,0,2020-01-31,4,5.358823529411765,Boat 2,Boat,Water,Flagship,26.0
395,6,1,2020-01-31,4,5.358823529411765,Boat 2,Boat,Water,Suburbs,13.0
395,6,2,2020-01-31,4,5.358823529411765,Boat 2,Boat,Water,Outskirts,6.0
395,7,0,2020-01-31,4,5.358823529411765,Swimsuit 1,Swimsuit,Water,Flagship,68.0
395,7,1,2020-01-31,4,5.358823529411765,Swimsuit 1,Swimsuit,Water,Suburbs,35.0
395,7,2,2020-01-31,4,5.358823529411765,Swimsuit 1,Swimsuit,Water,Outskirts,17.0
395,8,0,2020-01-31,4,5.358823529411765,Swimsuit 2,Swimsuit,Water,Flagship,71.0
395,8,1,2020-01-31,4,5.358823529411765,Swimsuit 2,Swimsuit,Water,Suburbs,36.0
395,8,2,2020-01-31,4,5.358823529411765,Swimsuit 2,Swimsuit,Water,Outskirts,16.0
395,9,0,2020-01-31,4,5.358823529411765,Swimsuit 3,Swimsuit,Water,Flagship,74.0
395,9,1,2020-01-31,4,5.358823529411765,Swimsuit 3,Swimsuit,Water,Suburbs,37.0
395,9,2,2020-01-31,4,5.358823529411765,Swimsuit 3,Swimsuit,Water,Outskirts,18.0
396,0,0,2020-02-01,5,5.356862745098041,Skis 1,Skis,Snow,Flagship,88.0
396,0,1,2020-02-01,5,5.356862745098041,Skis 1,Skis,Snow,Suburbs,45.0
396,0,2,2020-02-01,5,5.356862745098041,Skis 1,Skis,Snow,Outskirts,22.0
396,1,0,2020-02-01,5,5.356862745098041,Skis 2,Skis,Snow,Flagship,88.0
396,1,1,2020-02-01,5,5.356862745098041,Skis 2,Skis,Snow,Suburbs,44.0
396,1,2,2020-02-01,5,5.356862745098041,Skis 2,Skis,Snow,Outskirts,21.0
396,2,0,2020-02-01,5,5.356862745098041,Skates 1,Skates,Snow,Flagship,66.0
396,2,1,2020-02-01,5,5.356862745098041,Skates 1,Skates,Snow,Suburbs,33.0
396,2,2,2020-02-01,5,5.356862745098041,Skates 1,Skates,Snow,Outskirts,18.0
396,3,0,2020-02-01,5,5.356862745098041,Skates 2,Skates,Snow,Flagship,65.0
396,3,1,2020-02-01,5,5.356862745098041,Skates 2,Skates,Snow,Suburbs,34.0
396,3,2,2020-02-01,5,5.356862745098041,Skates 2,Skates,Snow,Outskirts,17.0
396,4,0,2020-02-01,5,5.356862745098041,Snowboots 1,Snowboots,Snow,Flagship,93.0
396,4,1,2020-02-01,5,5.356862745098041,Snowboots 1,Snowboots,Snow,Suburbs,48.0
396,4,2,2020-02-01,5,5.356862745098041,Snowboots 1,Snowboots,Snow,Outskirts,25.0
396,5,0,2020-02-01,5,5.356862745098041,Boat 1,Boat,Water,Flagship,32.0
396,5,1,2020-02-01,5,5.356862745098041,Boat 1,Boat,Water,Suburbs,14.0
396,5,2,2020-02-01,5,5.356862745098041,Boat 1,Boat,Water,Outskirts,6.0
396,6,0,2020-02-01,5,5.356862745098041,Boat 2,Boat,Water,Flagship,32.0
396,6,1,2020-02-01,5,5.356862745098041,Boat 2,Boat,Water,Suburbs,15.0
396,6,2,2020-02-01,5,5.356862745098041,Boat 2,Boat,Water,Outskirts,7.0
396,7,0,2020-02-01,5,5.356862745098041,Swimsuit 1,Swimsuit,Water,Flagship,80.0
396,7,1,2020-02-01,5,5.356862745098041,Swimsuit 1,Swimsuit,Water,Suburbs,39.0
396,7,2,2020-02-01,5,5.356862745098041,Swimsuit 1,Swimsuit,Water,Outskirts,20.0
396,8,0,2020-02-01,5,5.356862745098041,Swimsuit 2,Swimsuit,Water,Flagship,83.0
396,8,1,2020-02-01,5,5.356862745098041,Swimsuit 2,Swimsuit,Water,Suburbs,41.0
396,8,2,2020-02-01,5,5.356862745098041,Swimsuit 2,Swimsuit,Water,Outskirts,20.0
396,9,0,2020-02-01,5,5.356862745098041,Swimsuit 3,Swimsuit,Water,Flagship,88.0
396,9,1,2020-02-01,5,5.356862745098041,Swimsuit 3,Swimsuit,Water,Suburbs,43.0
396,9,2,2020-02-01,5,5.356862745098041,Swimsuit 3,Swimsuit,Water,Outskirts,23.0
397,0,0,2020-02-02,6,5.343137254901962,Skis 1,Skis,Snow,Flagship,82.0
397,0,1,2020-02-02,6,5.343137254901962,Skis 1,Skis,Snow,Suburbs,40.0
397,0,2,2020-02-02,6,5.343137254901962,Skis 1,Skis,Snow,Outskirts,20.0
397,1,0,2020-02-02,6,5.343137254901962,Skis 2,Skis,Snow,Flagship,82.0
397,1,1,2020-02-02,6,5.343137254901962,Skis 2,Skis,Snow,Suburbs,42.0
397,1,2,2020-02-02,6,5.343137254901962,Skis 2,Skis,Snow,Outskirts,20.0
397,2,0,2020-02-02,6,5.343137254901962,Skates 1,Skates,Snow,Flagship,62.0
397,2,1,2020-02-02,6,5.343137254901962,Skates 1,Skates,Snow,Suburbs,29.0
397,2,2,2020-02-02,6,5.343137254901962,Skates 1,Skates,Snow,Outskirts,16.0
397,3,0,2020-02-02,6,5.343137254901962,Skates 2,Skates,Snow,Flagship,60.0
397,3,1,2020-02-02,6,5.343137254901962,Skates 2,Skates,Snow,Suburbs,30.0
397,3,2,2020-02-02,6,5.343137254901962,Skates 2,Skates,Snow,Outskirts,14.0
397,4,0,2020-02-02,6,5.343137254901962,Snowboots 1,Snowboots,Snow,Flagship,88.0
397,4,1,2020-02-02,6,5.343137254901962,Snowboots 1,Snowboots,Snow,Suburbs,43.0
397,4,2,2020-02-02,6,5.343137254901962,Snowboots 1,Snowboots,Snow,Outskirts,22.0
397,5,0,2020-02-02,6,5.343137254901962,Boat 1,Boat,Water,Flagship,27.0
397,5,1,2020-02-02,6,5.343137254901962,Boat 1,Boat,Water,Suburbs,14.0
397,5,2,2020-02-02,6,5.343137254901962,Boat 1,Boat,Water,Outskirts,7.0
397,6,0,2020-02-02,6,5.343137254901962,Boat 2,Boat,Water,Flagship,30.0
397,6,1,2020-02-02,6,5.343137254901962,Boat 2,Boat,Water,Suburbs,15.0
397,6,2,2020-02-02,6,5.343137254901962,Boat 2,Boat,Water,Outskirts,8.0
397,7,0,2020-02-02,6,5.343137254901962,Swimsuit 1,Swimsuit,Water,Flagship,73.0
397,7,1,2020-02-02,6,5.343137254901962,Swimsuit 1,Swimsuit,Water,Suburbs,37.0
397,7,2,2020-02-02,6,5.343137254901962,Swimsuit 1,Swimsuit,Water,Outskirts,19.0
397,8,0,2020-02-02,6,5.343137254901962,Swimsuit 2,Swimsuit,Water,Flagship,76.0
397,8,1,2020-02-02,6,5.343137254901962,Swimsuit 2,Swimsuit,Water,Suburbs,38.0
397,8,2,2020-02-02,6,5.343137254901962,Swimsuit 2,Swimsuit,Water,Outskirts,19.0
397,9,0,2020-02-02,6,5.343137254901962,Swimsuit 3,Swimsuit,Water,Flagship,80.0
397,9,1,2020-02-02,6,5.343137254901962,Swimsuit 3,Swimsuit,Water,Suburbs,41.0
397,9,2,2020-02-02,6,5.343137254901962,Swimsuit 3,Swimsuit,Water,Outskirts,21.0
398,0,0,2020-02-03,0,5.401960784313726,Skis 1,Skis,Snow,Flagship,63.0
398,0,1,2020-02-03,0,5.401960784313726,Skis 1,Skis,Snow,Suburbs,33.0
398,0,2,2020-02-03,0,5.401960784313726,Skis 1,Skis,Snow,Outskirts,14.0
398,1,0,2020-02-03,0,5.401960784313726,Skis 2,Skis,Snow,Flagship,63.0
398,1,1,2020-02-03,0,5.401960784313726,Skis 2,Skis,Snow,Suburbs,32.0
398,1,2,2020-02-03,0,5.401960784313726,Skis 2,Skis,Snow,Outskirts,16.0
398,2,0,2020-02-03,0,5.401960784313726,Skates 1,Skates,Snow,Flagship,48.0
398,2,1,2020-02-03,0,5.401960784313726,Skates 1,Skates,Snow,Suburbs,22.0
398,2,2,2020-02-03,0,5.401960784313726,Skates 1,Skates,Snow,Outskirts,11.0
398,3,0,2020-02-03,0,5.401960784313726,Skates 2,Skates,Snow,Flagship,47.0
398,3,1,2020-02-03,0,5.401960784313726,Skates 2,Skates,Snow,Suburbs,23.0
398,3,2,2020-02-03,0,5.401960784313726,Skates 2,Skates,Snow,Outskirts,14.0
398,4,0,2020-02-03,0,5.401960784313726,Snowboots 1,Snowboots,Snow,Flagship,67.0
398,4,1,2020-02-03,0,5.401960784313726,Snowboots 1,Snowboots,Snow,Suburbs,33.0
398,4,2,2020-02-03,0,5.401960784313726,Snowboots 1,Snowboots,Snow,Outskirts,17.0
398,5,0,2020-02-03,0,5.401960784313726,Boat 1,Boat,Water,Flagship,24.0
398,5,1,2020-02-03,0,5.401960784313726,Boat 1,Boat,Water,Suburbs,12.0
398,5,2,2020-02-03,0,5.401960784313726,Boat 1,Boat,Water,Outskirts,4.0
398,6,0,2020-02-03,0,5.401960784313726,Boat 2,Boat,Water,Flagship,22.0
398,6,1,2020-02-03,0,5.401960784313726,Boat 2,Boat,Water,Suburbs,10.0
398,6,2,2020-02-03,0,5.401960784313726,Boat 2,Boat,Water,Outskirts,6.0
398,7,0,2020-02-03,0,5.401960784313726,Swimsuit 1,Swimsuit,Water,Flagship,56.0
398,7,1,2020-02-03,0,5.401960784313726,Swimsuit 1,Swimsuit,Water,Suburbs,28.0
398,7,2,2020-02-03,0,5.401960784313726,Swimsuit 1,Swimsuit,Water,Outskirts,14.0
398,8,0,2020-02-03,0,5.401960784313726,Swimsuit 2,Swimsuit,Water,Flagship,58.0
398,8,1,2020-02-03,0,5.401960784313726,Swimsuit 2,Swimsuit,Water,Suburbs,31.0
398,8,2,2020-02-03,0,5.401960784313726,Swimsuit 2,Swimsuit,Water,Outskirts,13.0
398,9,0,2020-02-03,0,5.401960784313726,Swimsuit 3,Swimsuit,Water,Flagship,61.0
398,9,1,2020-02-03,0,5.401960784313726,Swimsuit 3,Swimsuit,Water,Suburbs,28.0
398,9,2,2020-02-03,0,5.401960784313726,Swimsuit 3,Swimsuit,Water,Outskirts,14.0
399,0,0,2020-02-04,1,5.47843137254902,Skis 1,Skis,Snow,Flagship,62.0
399,0,1,2020-02-04,1,5.47843137254902,Skis 1,Skis,Snow,Suburbs,31.0
399,0,2,2020-02-04,1,5.47843137254902,Skis 1,Skis,Snow,Outskirts,16.0
399,1,0,2020-02-04,1,5.47843137254902,Skis 2,Skis,Snow,Flagship,62.0
399,1,1,2020-02-04,1,5.47843137254902,Skis 2,Skis,Snow,Suburbs,32.0
399,1,2,2020-02-04,1,5.47843137254902,Skis 2,Skis,Snow,Outskirts,16.0
399,2,0,2020-02-04,1,5.47843137254902,Skates 1,Skates,Snow,Flagship,48.0
399,2,1,2020-02-04,1,5.47843137254902,Skates 1,Skates,Snow,Suburbs,25.0
399,2,2,2020-02-04,1,5.47843137254902,Skates 1,Skates,Snow,Outskirts,11.0
399,3,0,2020-02-04,1,5.47843137254902,Skates 2,Skates,Snow,Flagship,46.0
399,3,1,2020-02-04,1,5.47843137254902,Skates 2,Skates,Snow,Suburbs,23.0
399,3,2,2020-02-04,1,5.47843137254902,Skates 2,Skates,Snow,Outskirts,11.0
399,4,0,2020-02-04,1,5.47843137254902,Snowboots 1,Snowboots,Snow,Flagship,65.0
399,4,1,2020-02-04,1,5.47843137254902,Snowboots 1,Snowboots,Snow,Suburbs,32.0
399,4,2,2020-02-04,1,5.47843137254902,Snowboots 1,Snowboots,Snow,Outskirts,16.0
399,5,0,2020-02-04,1,5.47843137254902,Boat 1,Boat,Water,Flagship,22.0
399,5,1,2020-02-04,1,5.47843137254902,Boat 1,Boat,Water,Suburbs,10.0
399,5,2,2020-02-04,1,5.47843137254902,Boat 1,Boat,Water,Outskirts,6.0
399,6,0,2020-02-04,1,5.47843137254902,Boat 2,Boat,Water,Flagship,22.0
399,6,1,2020-02-04,1,5.47843137254902,Boat 2,Boat,Water,Suburbs,10.0
399,6,2,2020-02-04,1,5.47843137254902,Boat 2,Boat,Water,Outskirts,4.0
399,7,0,2020-02-04,1,5.47843137254902,Swimsuit 1,Swimsuit,Water,Flagship,56.0
399,7,1,2020-02-04,1,5.47843137254902,Swimsuit 1,Swimsuit,Water,Suburbs,29.0
399,7,2,2020-02-04,1,5.47843137254902,Swimsuit 1,Swimsuit,Water,Outskirts,15.0
399,8,0,2020-02-04,1,5.47843137254902,Swimsuit 2,Swimsuit,Water,Flagship,60.0
399,8,1,2020-02-04,1,5.47843137254902,Swimsuit 2,Swimsuit,Water,Suburbs,29.0
399,8,2,2020-02-04,1,5.47843137254902,Swimsuit 2,Swimsuit,Water,Outskirts,15.0
399,9,0,2020-02-04,1,5.47843137254902,Swimsuit 3,Swimsuit,Water,Flagship,61.0
399,9,1,2020-02-04,1,5.47843137254902,Swimsuit 3,Swimsuit,Water,Suburbs,30.0
399,9,2,2020-02-04,1,5.47843137254902,Swimsuit 3,Swimsuit,Water,Outskirts,16.0
400,0,0,2020-02-05,2,5.566666666666666,Skis 1,Skis,Snow,Flagship,63.0
400,0,1,2020-02-05,2,5.566666666666666,Skis 1,Skis,Snow,Suburbs,32.0
400,0,2,2020-02-05,2,5.566666666666666,Skis 1,Skis,Snow,Outskirts,16.0
400,1,0,2020-02-05,2,5.566666666666666,Skis 2,Skis,Snow,Flagship,63.0
400,1,1,2020-02-05,2,5.566666666666666,Skis 2,Skis,Snow,Suburbs,32.0
400,1,2,2020-02-05,2,5.566666666666666,Skis 2,Skis,Snow,Outskirts,16.0
400,2,0,2020-02-05,2,5.566666666666666,Skates 1,Skates,Snow,Flagship,47.0
400,2,1,2020-02-05,2,5.566666666666666,Skates 1,Skates,Snow,Suburbs,24.0
400,2,2,2020-02-05,2,5.566666666666666,Skates 1,Skates,Snow,Outskirts,13.0
400,3,0,2020-02-05,2,5.566666666666666,Skates 2,Skates,Snow,Flagship,46.0
400,3,1,2020-02-05,2,5.566666666666666,Skates 2,Skates,Snow,Suburbs,23.0
400,3,2,2020-02-05,2,5.566666666666666,Skates 2,Skates,Snow,Outskirts,10.0
400,4,0,2020-02-05,2,5.566666666666666,Snowboots 1,Snowboots,Snow,Flagship,65.0
400,4,1,2020-02-05,2,5.566666666666666,Snowboots 1,Snowboots,Snow,Suburbs,33.0
400,4,2,2020-02-05,2,5.566666666666666,Snowboots 1,Snowboots,Snow,Outskirts,17.0
400,5,0,2020-02-05,2,5.566666666666666,Boat 1,Boat,Water,Flagship,23.0
400,5,1,2020-02-05,2,5.566666666666666,Boat 1,Boat,Water,Suburbs,10.0
400,5,2,2020-02-05,2,5.566666666666666,Boat 1,Boat,Water,Outskirts,6.0
400,6,0,2020-02-05,2,5.566666666666666,Boat 2,Boat,Water,Flagship,23.0
400,6,1,2020-02-05,2,5.566666666666666,Boat 2,Boat,Water,Suburbs,12.0
400,6,2,2020-02-05,2,5.566666666666666,Boat 2,Boat,Water,Outskirts,6.0
400,7,0,2020-02-05,2,5.566666666666666,Swimsuit 1,Swimsuit,Water,Flagship,58.0
400,7,1,2020-02-05,2,5.566666666666666,Swimsuit 1,Swimsuit,Water,Suburbs,28.0
400,7,2,2020-02-05,2,5.566666666666666,Swimsuit 1,Swimsuit,Water,Outskirts,13.0
400,8,0,2020-02-05,2,5.566666666666666,Swimsuit 2,Swimsuit,Water,Flagship,59.0
400,8,1,2020-02-05,2,5.566666666666666,Swimsuit 2,Swimsuit,Water,Suburbs,30.0
400,8,2,2020-02-05,2,5.566666666666666,Swimsuit 2,Swimsuit,Water,Outskirts,13.0
400,9,0,2020-02-05,2,5.566666666666666,Swimsuit 3,Swimsuit,Water,Flagship,60.0
400,9,1,2020-02-05,2,5.566666666666666,Swimsuit 3,Swimsuit,Water,Suburbs,31.0
400,9,2,2020-02-05,2,5.566666666666666,Swimsuit 3,Swimsuit,Water,Outskirts,15.0
401,0,0,2020-02-06,3,5.613725490196078,Skis 1,Skis,Snow,Flagship,68.0
401,0,1,2020-02-06,3,5.613725490196078,Skis 1,Skis,Snow,Suburbs,35.0
401,0,2,2020-02-06,3,5.613725490196078,Skis 1,Skis,Snow,Outskirts,18.0
401,1,0,2020-02-06,3,5.613725490196078,Skis 2,Skis,Snow,Flagship,69.0
401,1,1,2020-02-06,3,5.613725490196078,Skis 2,Skis,Snow,Suburbs,35.0
401,1,2,2020-02-06,3,5.613725490196078,Skis 2,Skis,Snow,Outskirts,16.0
401,2,0,2020-02-06,3,5.613725490196078,Skates 1,Skates,Snow,Flagship,51.0
401,2,1,2020-02-06,3,5.613725490196078,Skates 1,Skates,Snow,Suburbs,26.0
401,2,2,2020-02-06,3,5.613725490196078,Skates 1,Skates,Snow,Outskirts,12.0
401,3,0,2020-02-06,3,5.613725490196078,Skates 2,Skates,Snow,Flagship,51.0
401,3,1,2020-02-06,3,5.613725490196078,Skates 2,Skates,Snow,Suburbs,26.0
401,3,2,2020-02-06,3,5.613725490196078,Skates 2,Skates,Snow,Outskirts,14.0
401,4,0,2020-02-06,3,5.613725490196078,Snowboots 1,Snowboots,Snow,Flagship,73.0
401,4,1,2020-02-06,3,5.613725490196078,Snowboots 1,Snowboots,Snow,Suburbs,35.0
401,4,2,2020-02-06,3,5.613725490196078,Snowboots 1,Snowboots,Snow,Outskirts,19.0
401,5,0,2020-02-06,3,5.613725490196078,Boat 1,Boat,Water,Flagship,23.0
401,5,1,2020-02-06,3,5.613725490196078,Boat 1,Boat,Water,Suburbs,12.0
401,5,2,2020-02-06,3,5.613725490196078,Boat 1,Boat,Water,Outskirts,7.0
401,6,0,2020-02-06,3,5.613725490196078,Boat 2,Boat,Water,Flagship,22.0
401,6,1,2020-02-06,3,5.613725490196078,Boat 2,Boat,Water,Suburbs,13.0
401,6,2,2020-02-06,3,5.613725490196078,Boat 2,Boat,Water,Outskirts,5.0
401,7,0,2020-02-06,3,5.613725490196078,Swimsuit 1,Swimsuit,Water,Flagship,62.0
401,7,1,2020-02-06,3,5.613725490196078,Swimsuit 1,Swimsuit,Water,Suburbs,32.0
401,7,2,2020-02-06,3,5.613725490196078,Swimsuit 1,Swimsuit,Water,Outskirts,16.0
401,8,0,2020-02-06,3,5.613725490196078,Swimsuit 2,Swimsuit,Water,Flagship,65.0
401,8,1,2020-02-06,3,5.613725490196078,Swimsuit 2,Swimsuit,Water,Suburbs,33.0
401,8,2,2020-02-06,3,5.613725490196078,Swimsuit 2,Swimsuit,Water,Outskirts,17.0
401,9,0,2020-02-06,3,5.613725490196078,Swimsuit 3,Swimsuit,Water,Flagship,66.0
401,9,1,2020-02-06,3,5.613725490196078,Swimsuit 3,Swimsuit,Water,Suburbs,35.0
401,9,2,2020-02-06,3,5.613725490196078,Swimsuit 3,Swimsuit,Water,Outskirts,15.0
402,0,0,2020-02-07,4,5.690196078431371,Skis 1,Skis,Snow,Flagship,75.0
402,0,1,2020-02-07,4,5.690196078431371,Skis 1,Skis,Snow,Suburbs,36.0
402,0,2,2020-02-07,4,5.690196078431371,Skis 1,Skis,Snow,Outskirts,21.0
402,1,0,2020-02-07,4,5.690196078431371,Skis 2,Skis,Snow,Flagship,75.0
402,1,1,2020-02-07,4,5.690196078431371,Skis 2,Skis,Snow,Suburbs,38.0
402,1,2,2020-02-07,4,5.690196078431371,Skis 2,Skis,Snow,Outskirts,21.0
402,2,0,2020-02-07,4,5.690196078431371,Skates 1,Skates,Snow,Flagship,54.0
402,2,1,2020-02-07,4,5.690196078431371,Skates 1,Skates,Snow,Suburbs,28.0
402,2,2,2020-02-07,4,5.690196078431371,Skates 1,Skates,Snow,Outskirts,13.0
402,3,0,2020-02-07,4,5.690196078431371,Skates 2,Skates,Snow,Flagship,57.0
402,3,1,2020-02-07,4,5.690196078431371,Skates 2,Skates,Snow,Suburbs,28.0
402,3,2,2020-02-07,4,5.690196078431371,Skates 2,Skates,Snow,Outskirts,15.0
402,4,0,2020-02-07,4,5.690196078431371,Snowboots 1,Snowboots,Snow,Flagship,78.0
402,4,1,2020-02-07,4,5.690196078431371,Snowboots 1,Snowboots,Snow,Suburbs,40.0
402,4,2,2020-02-07,4,5.690196078431371,Snowboots 1,Snowboots,Snow,Outskirts,21.0
402,5,0,2020-02-07,4,5.690196078431371,Boat 1,Boat,Water,Flagship,28.0
402,5,1,2020-02-07,4,5.690196078431371,Boat 1,Boat,Water,Suburbs,12.0
402,5,2,2020-02-07,4,5.690196078431371,Boat 1,Boat,Water,Outskirts,5.0
402,6,0,2020-02-07,4,5.690196078431371,Boat 2,Boat,Water,Flagship,27.0
402,6,1,2020-02-07,4,5.690196078431371,Boat 2,Boat,Water,Suburbs,14.0
402,6,2,2020-02-07,4,5.690196078431371,Boat 2,Boat,Water,Outskirts,6.0
402,7,0,2020-02-07,4,5.690196078431371,Swimsuit 1,Swimsuit,Water,Flagship,67.0
402,7,1,2020-02-07,4,5.690196078431371,Swimsuit 1,Swimsuit,Water,Suburbs,34.0
402,7,2,2020-02-07,4,5.690196078431371,Swimsuit 1,Swimsuit,Water,Outskirts,15.0
